Country,City,Date,Mobility_Retail,Mobility_Transit,Mobility_Workplace,Mobility_Residential,Response_Stringency
Qatar,Doha,21/05/2020,-48,-40,-40,27,83
Qatar,Doha,22/05/2020,-58,-54,-27,17,83
Qatar,Doha,23/05/2020,-47,-42,-38,21,83
Qatar,Doha,24/05/2020,-57,-53,-74,34,83
Qatar,Doha,25/05/2020,-54,-53,-71,33,83
Qatar,Doha,26/05/2020,-53,-52,-64,31,83
Qatar,Doha,27/05/2020,-47,-43,-39,22,83
Qatar,Doha,28/05/2020,-49,-47,-38,26,83
Qatar,Doha,29/05/2020,-61,-60,-28,18,83
Qatar,Doha,30/05/2020,-50,-45,-23,18,83
Qatar,Doha,31/05/2020,-30,-39,-23,18,83
Qatar,Doha,01/06/2020,-30,-35,-23,18,83
Qatar,Doha,02/06/2020,-31,-35,-23,18,83
Qatar,Doha,03/06/2020,-30,-35,-23,18,83
Qatar,Doha,04/06/2020,-29,-37,-22,19,83
Qatar,Doha,05/06/2020,-49,-53,-21,16,83
Qatar,Doha,06/06/2020,-37,-38,-17,15,83
Qatar,Doha,07/06/2020,-17,-30,-19,15,83
Qatar,Doha,08/06/2020,-20,-30,-17,16,83
Qatar,Doha,09/06/2020,-23,-31,-17,16,83
Qatar,Doha,10/06/2020,-23,-31,-18,16,83
Qatar,Doha,11/06/2020,-26,-35,-17,18,83
Qatar,Doha,12/06/2020,-45,-50,-17,15,83
Qatar,Doha,13/06/2020,-35,-37,-13,15,83
Qatar,Doha,14/06/2020,-15,-31,-16,15,83
United States,New York,15/02/2020,2,-1,0,0,6
United States,New York,16/02/2020,6,1,-2,0,6
United States,New York,17/02/2020,-5,-25,-51,10,6
United States,New York,18/02/2020,0,-5,-6,2,6
United States,New York,19/02/2020,2,-1,-4,1,6
United States,New York,20/02/2020,3,-1,-5,1,6
United States,New York,21/02/2020,-2,-4,-5,2,6
United States,New York,22/02/2020,6,5,7,-1,6
United States,New York,23/02/2020,0,1,2,-1,6
United States,New York,24/02/2020,1,1,4,0,6
United States,New York,25/02/2020,-3,-1,3,1,6
United States,New York,26/02/2020,-1,-1,3,0,6
United States,New York,27/02/2020,1,0,3,0,6
United States,New York,28/02/2020,0,0,3,0,6
United States,New York,29/02/2020,1,-1,6,0,6
United States,New York,01/03/2020,-3,-3,1,0,8
United States,New York,02/03/2020,3,-3,4,0,11
United States,New York,03/03/2020,0,-1,3,0,11
United States,New York,04/03/2020,3,-3,2,0,11
United States,New York,05/03/2020,2,-2,2,0,20
United States,New York,06/03/2020,-8,-4,-1,3,20
United States,New York,07/03/2020,1,-2,7,0,20
United States,New York,08/03/2020,-5,-4,0,0,20
United States,New York,09/03/2020,0,-7,-3,2,20
United States,New York,10/03/2020,-6,-11,-7,4,20
United States,New York,11/03/2020,-10,-15,-12,5,22
United States,New York,12/03/2020,-19,-20,-18,8,30
United States,New York,13/03/2020,-30,-30,-26,10,30
United States,New York,14/03/2020,-37,-35,-9,5,36
United States,New York,15/03/2020,-46,-42,-17,7,41
United States,New York,16/03/2020,-48,-48,-48,18,52
United States,New York,17/03/2020,-61,-55,-55,21,55
United States,New York,18/03/2020,-65,-59,-58,22,55
United States,New York,19/03/2020,-70,-63,-62,25,67
United States,New York,20/03/2020,-71,-64,-63,26,67
United States,New York,21/03/2020,-76,-67,-41,15,73
United States,New York,22/03/2020,-81,-73,-48,16,73
United States,New York,23/03/2020,-83,-77,-75,32,73
United States,New York,24/03/2020,-79,-73,-74,29,73
United States,New York,25/03/2020,-82,-75,-75,31,73
United States,New York,26/03/2020,-81,-75,-75,31,73
United States,New York,27/03/2020,-81,-75,-74,32,73
United States,New York,28/03/2020,-86,-77,-56,20,73
United States,New York,29/03/2020,-86,-78,-57,19,73
United States,New York,30/03/2020,-82,-77,-77,31,73
United States,New York,31/03/2020,-83,-78,-78,32,73
United States,New York,01/04/2020,-82,-78,-77,31,73
United States,New York,02/04/2020,-84,-79,-78,33,73
United States,New York,03/04/2020,-85,-79,-78,34,73
United States,New York,04/04/2020,-85,-77,-57,19,73
United States,New York,05/04/2020,-85,-78,-56,18,73
United States,New York,06/04/2020,-83,-79,-77,31,73
United States,New York,07/04/2020,-85,-80,-78,32,73
United States,New York,08/04/2020,-87,-81,-79,32,73
United States,New York,09/04/2020,-87,-81,-80,34,73
United States,New York,10/04/2020,-88,-81,-79,35,73
United States,New York,11/04/2020,-86,-78,-55,19,73
United States,New York,12/04/2020,-88,-78,-56,18,73
United States,New York,13/04/2020,-89,-83,-79,34,73
United States,New York,14/04/2020,-85,-79,-77,31,73
United States,New York,15/04/2020,-85,-80,-77,32,73
United States,New York,16/04/2020,-86,-80,-77,32,73
United States,New York,17/04/2020,-87,-80,-76,33,73
United States,New York,18/04/2020,-88,-79,-54,20,73
United States,New York,19/04/2020,-86,-76,-51,17,73
United States,New York,20/04/2020,-85,-79,-76,31,73
United States,New York,21/04/2020,-87,-81,-77,32,73
United States,New York,22/04/2020,-85,-80,-76,31,73
United States,New York,23/04/2020,-86,-80,-77,32,73
United States,New York,24/04/2020,-87,-81,-76,34,73
United States,New York,25/04/2020,-84,-75,-49,17,73
United States,New York,26/04/2020,-89,-79,-55,19,73
United States,New York,27/04/2020,-84,-79,-75,31,73
United States,New York,28/04/2020,-83,-78,-75,23,73
United States,New York,29/04/2020,-85,-79,-76,31,73
United States,New York,30/04/2020,-85,-80,-77,32,73
United States,New York,01/05/2020,-84,-78,-74,31,73
United States,New York,02/05/2020,-81,-73,-45,15,73
United States,New York,03/05/2020,-82,-74,-47,14,73
United States,New York,04/05/2020,-81,-77,-74,29,73
United States,New York,05/05/2020,-81,-77,-74,29,73
United States,New York,06/05/2020,-84,-78,-75,31,73
United States,New York,07/05/2020,-81,-76,-74,29,73
United States,New York,08/05/2020,-84,-78,-73,32,73
United States,New York,09/05/2020,-83,-75,-48,17,73
United States,New York,10/05/2020,-81,-73,-46,14,73
United States,New York,11/05/2020,-82,-77,-73,29,73
United States,New York,12/05/2020,-81,-76,-73,28,73
United States,New York,13/05/2020,-81,-75,-73,28,73
United States,New York,14/05/2020,-80,-76,-73,29,73
United States,New York,15/05/2020,-80,-74,-71,28,73
United States,New York,16/05/2020,-79,-71,-43,13,73
United States,New York,17/05/2020,-80,-72,-44,13,73
United States,New York,18/05/2020,-79,-75,-71,28,73
United States,New York,19/05/2020,-79,-74,-72,28,73
United States,New York,20/05/2020,-79,-74,-71,27,73
United States,New York,21/05/2020,-78,-74,-71,27,73
United States,New York,22/05/2020,-79,-73,-69,27,73
United States,New York,23/05/2020,-83,-75,-44,17,73
United States,New York,24/05/2020,-78,-70,-41,11,73
United States,New York,25/05/2020,-81,-80,-80,26,73
United States,New York,26/05/2020,-77,-72,-69,25,73
United States,New York,27/05/2020,-77,-72,-69,26,73
United States,New York,28/05/2020,-78,-73,-70,27,73
United States,New York,29/05/2020,-79,-72,-68,27,73
United States,New York,30/05/2020,-76,-66,-30,11,73
United States,New York,31/05/2020,-77,-67,-32,11,73
United States,New York,01/06/2020,-76,-71,-68,25,73
United States,New York,02/06/2020,-78,-72,-69,27,73
United States,New York,03/06/2020,-79,-73,-69,27,73
United States,New York,04/06/2020,-78,-72,-68,26,73
United States,New York,05/06/2020,-80,-73,-67,28,73
United States,New York,06/06/2020,-78,-66,-31,12,73
United States,New York,07/06/2020,-76,-65,-31,9,73
United States,New York,08/06/2020,-74,-68,-65,23,73
United States,New York,09/06/2020,-74,-69,-66,23,73
United States,New York,10/06/2020,-75,-69,-66,23,73
United States,New York,11/06/2020,-77,-71,-67,26,73
United States,New York,12/06/2020,-74,-67,-63,23,73
United States,New York,13/06/2020,-74,-62,-25,9,73
United States,New York,14/06/2020,-74,-63,-27,9,73
United States,Los Angeles,15/02/2020,1,-1,-1,0,6
United States,Los Angeles,16/02/2020,4,-1,0,-1,6
United States,Los Angeles,17/02/2020,7,-11,-32,7,6
United States,Los Angeles,18/02/2020,-1,2,2,0,6
United States,Los Angeles,19/02/2020,-1,1,2,0,6
United States,Los Angeles,20/02/2020,1,2,2,-1,6
United States,Los Angeles,21/02/2020,1,0,2,0,6
United States,Los Angeles,22/02/2020,-1,-5,1,1,6
United States,Los Angeles,23/02/2020,4,0,2,0,6
United States,Los Angeles,24/02/2020,1,2,4,-1,6
United States,Los Angeles,25/02/2020,2,3,3,-1,6
United States,Los Angeles,26/02/2020,3,2,3,-1,6
United States,Los Angeles,27/02/2020,3,3,2,-1,6
United States,Los Angeles,28/02/2020,4,2,3,-1,6
United States,Los Angeles,29/02/2020,3,0,2,-1,6
United States,Los Angeles,01/03/2020,4,-3,1,0,8
United States,Los Angeles,02/03/2020,5,1,4,-1,11
United States,Los Angeles,03/03/2020,8,2,3,-1,11
United States,Los Angeles,04/03/2020,4,-1,2,0,11
United States,Los Angeles,05/03/2020,4,0,2,0,20
United States,Los Angeles,06/03/2020,3,-2,2,0,20
United States,Los Angeles,07/03/2020,1,-4,2,0,20
United States,Los Angeles,08/03/2020,3,-4,1,0,20
United States,Los Angeles,09/03/2020,3,-4,3,0,20
United States,Los Angeles,10/03/2020,-3,-13,-2,3,20
United States,Los Angeles,11/03/2020,2,-6,0,1,22
United States,Los Angeles,12/03/2020,-8,-19,-3,4,30
United States,Los Angeles,13/03/2020,-5,-21,-7,6,30
